PWSID,OFFICE,SYSTEMNAME,DESIGNCAPCITY,PLANTNUMBER,PLANTSTATUS,REPORTDATE,MAX_TREATED,AVG_TREATED
3424837,CD,VFW POST #4209,18000,1,ACTIVE,202307,1036,354
3424837,CD,VFW POST #4209,18000,1,ACTIVE,202308,1250,550
3424837,CD,VFW POST #4209,18000,1,ACTIVE,202309,1775,692
3424837,CD,VFW POST #4209,18000,1,ACTIVE,202310,1044,420
3424837,CD,VFW POST #4209,18000,1,ACTIVE,202311,772,284
3424837,CD,VFW POST #4209,18000,1,ACTIVE,202312,500,255
3424839,CD,BELLEVIEW HILLS ESTATES,300000,1,ACTIVE,202301,69000,51903
3424839,CD,BELLEVIEW HILLS ESTATES,300000,1,ACTIVE,202302,63000,51179
3424839,CD,BELLEVIEW HILLS ESTATES,300000,1,ACTIVE,202303,88000,57323
3424839,CD,BELLEVIEW HILLS ESTATES,300000,1,ACTIVE,202304,80000,58267
3424839,CD,BELLEVIEW HILLS ESTATES,300000,1,ACTIVE,202305,91000,60774
3424839,CD,BELLEVIEW HILLS ESTATES,300000,1,ACTIVE,202306,106000,59500
3424839,CD,BELLEVIEW HILLS ESTATES,300000,1,ACTIVE,202307,82000,57400
3424839,CD,BELLEVIEW HILLS ESTATES,300000,1,ACTIVE,202308,82500,61161
3424839,CD,BELLEVIEW HILLS ESTATES,300000,1,ACTIVE,202309,68000,51934
3424839,CD,BELLEVIEW HILLS ESTATES,300000,1,ACTIVE,202310,88000,64077
3424839,CD,BELLEVIEW HILLS ESTATES,300000,1,ACTIVE,202311,97000,75600
3424839,CD,BELLEVIEW HILLS ESTATES,300000,1,ACTIVE,202312,85000,56032
3424841,CD,TURNING POINTE ESTATES,66150,1,ACTIVE,202301,20000,13097
3424841,CD,TURNING POINTE ESTATES,66150,1,ACTIVE,202302,18000,12464
3424841,CD,TURNING POINTE ESTATES,66150,1,ACTIVE,202303,15000,13097
3424841,CD,TURNING POINTE ESTATES,66150,1,ACTIVE,202304,17000,13633
3424841,CD,TURNING POINTE ESTATES,66150,1,ACTIVE,202305,17000,13258
3424841,CD,TURNING POINTE ESTATES,66150,1,ACTIVE,202306,15000,12467
3424841,CD,TURNING POINTE ESTATES,66150,1,ACTIVE,202307,17000,12871
3424841,CD,TURNING POINTE ESTATES,66150,1,ACTIVE,202308,17000,14097
3424841,CD,TURNING POINTE ESTATES,66150,1,ACTIVE,202309,15000,12133
3424841,CD,TURNING POINTE ESTATES,66150,1,ACTIVE,202310,14000,11968
3424841,CD,TURNING POINTE ESTATES,66150,1,ACTIVE,202311,19000,12633
3424841,CD,TURNING POINTE ESTATES,66150,1,ACTIVE,202312,16000,13226
3424844,CD,DIAMOND OIL #109,12900,1,ACTIVE,202301,700,277
3424844,CD,DIAMOND OIL #109,12900,1,ACTIVE,202302,600,239
3424844,CD,DIAMOND OIL #109,12900,1,ACTIVE,202303,400,268
3424844,CD,DIAMOND OIL #109,12900,1,ACTIVE,202304,900,283
3424844,CD,DIAMOND OIL #109,12900,1,ACTIVE,202305,900,348
3424844,CD,DIAMOND OIL #109,12900,1,ACTIVE,202306,500,380
3424844,CD,DIAMOND OIL #109,12900,1,ACTIVE,202307,500,345
3424844,CD,DIAMOND OIL #109,12900,1,ACTIVE,202308,500,374
3424844,CD,DIAMOND OIL #109,12900,1,ACTIVE,202309,500,327
3424844,CD,DIAMOND OIL #109,12900,1,ACTIVE,202310,400,239
3424844,CD,DIAMOND OIL #109,12900,1,ACTIVE,202311,400,257
3424844,CD,DIAMOND OIL #109,12900,1,ACTIVE,202312,300,213
3424847,CD,QUICK KING #6,18000,1,ACTIVE,202301,800,366
3424847,CD,QUICK KING #6,18000,1,ACTIVE,202302,300,220
3424847,CD,QUICK KING #6,18000,1,ACTIVE,202303,600,356
3424847,CD,QUICK KING #6,18000,1,ACTIVE,202304,450,353
3424847,CD,QUICK KING #6,18000,1,ACTIVE,202305,450,342
3424847,CD,QUICK KING #6,18000,1,ACTIVE,202306,300,223
3424847,CD,QUICK KING #6,18000,1,ACTIVE,202307,700,274
3424847,CD,QUICK KING #6,18000,1,ACTIVE,202308,300,118
3424847,CD,QUICK KING #6,18000,1,ACTIVE,202309,200,85
3424847,CD,QUICK KING #6,18000,1,ACTIVE,202310,300,224
3424847,CD,QUICK KING #6,18000,1,ACTIVE,202311,300,185
3424847,CD,QUICK KING #6,18000,1,ACTIVE,202312,300,239
3424849,CD,DIAMOND OIL #105,18000,1,ACTIVE,202301,300,239
3424849,CD,DIAMOND OIL #105,18000,1,ACTIVE,202302,500,300
3424849,CD,DIAMOND OIL #105,18000,1,ACTIVE,202303,1000,348
3424849,CD,DIAMOND OIL #105,18000,1,ACTIVE,202304,800,277
3424849,CD,DIAMOND OIL #105,18000,1,ACTIVE,202305,300,216
3424849,CD,DIAMOND OIL #105,18000,1,ACTIVE,202306,400,287
3424849,CD,DIAMOND OIL #105,18000,1,ACTIVE,202307,5000,1397
3424849,CD,DIAMOND OIL #105,18000,1,ACTIVE,202308,300,174
3424849,CD,DIAMOND OIL #105,18000,1,ACTIVE,202309,1200,613
3424849,CD,DIAMOND OIL #105,18000,1,ACTIVE,202310,1000,368
3424849,CD,DIAMOND OIL #105,18000,1,ACTIVE,202311,300,233
3424849,CD,DIAMOND OIL #105,18000,1,ACTIVE,202312,400,271
3424851,CD,OUTLAW SNAX,360000,1,ACTIVE,202301,132000,33548
3424851,CD,OUTLAW SNAX,360000,1,ACTIVE,202302,84000,21179
3424851,CD,OUTLAW SNAX,360000,1,ACTIVE,202303,60000,9419
3424851,CD,OUTLAW SNAX,360000,1,ACTIVE,202304,56000,21367
3424851,CD,OUTLAW SNAX,360000,1,ACTIVE,202305,50000,12903
3424851,CD,OUTLAW SNAX,360000,1,ACTIVE,202306,80000,31467
3424851,CD,OUTLAW SNAX,360000,1,ACTIVE,202307,64000,16935
3424851,CD,OUTLAW SNAX,360000,1,ACTIVE,202308,119000,44032
3424851,CD,OUTLAW SNAX,360000,1,ACTIVE,202309,74000,18567
3424851,CD,OUTLAW SNAX,360000,1,ACTIVE,202310,74000,11452
3424851,CD,OUTLAW SNAX,360000,1,ACTIVE,202311,81000,20167
3424851,CD,OUTLAW SNAX,360000,1,ACTIVE,202312,77000,19065
3424857,CD,VETERANS OF FOREIGN WARS,38880,1,ACTIVE,202301,4000,2271
3424857,CD,VETERANS OF FOREIGN WARS,38880,1,ACTIVE,202302,6000,2954
3424857,CD,VETERANS OF FOREIGN WARS,38880,1,ACTIVE,202303,6000,3792
3424857,CD,VETERANS OF FOREIGN WARS,38880,1,ACTIVE,202304,4000,2700
3424857,CD,VETERANS OF FOREIGN WARS,38880,1,ACTIVE,202305,13000,2832
3424857,CD,VETERANS OF FOREIGN WARS,38880,1,ACTIVE,202306,8300,2613
3424857,CD,VETERANS OF FOREIGN WARS,38880,1,ACTIVE,202307,5250,2203
3424857,CD,VETERANS OF FOREIGN WARS,38880,1,ACTIVE,202308,4800,2368
3424857,CD,VETERANS OF FOREIGN WARS,38880,1,ACTIVE,202309,12000,3271
3424857,CD,VETERANS OF FOREIGN WARS,38880,1,ACTIVE,202310,8000,3260
3424857,CD,VETERANS OF FOREIGN WARS,38880,1,ACTIVE,202311,3750,1917
3424857,CD,VETERANS OF FOREIGN WARS,38880,1,ACTIVE,202312,9000,3419
3424860,CD,QUICK KING #7,18000,1,ACTIVE,202301,162,130
3424860,CD,QUICK KING #7,18000,1,ACTIVE,202302,170,115
3424860,CD,QUICK KING #7,18000,1,ACTIVE,202303,500,500
3424860,CD,QUICK KING #7,18000,1,ACTIVE,202304,650,321
3424860,CD,QUICK KING #7,18000,1,ACTIVE,202305,440,378
3424860,CD,QUICK KING #7,18000,1,ACTIVE,202306,360,283
3424860,CD,QUICK KING #7,18000,1,ACTIVE,202307,435,287
3424860,CD,QUICK KING #7,18000,1,ACTIVE,202308,250,227
3424860,CD,QUICK KING #7,18000,1,ACTIVE,202309,200,116
3424860,CD,QUICK KING #7,18000,1,ACTIVE,202310,145,117
3424860,CD,QUICK KING #7,18000,1,ACTIVE,202311,128,109
3424860,CD,QUICK KING #7,18000,1,ACTIVE,202312,140,107
3424861,CD,USDA/LAKE GEORGE RANGER STATION,34200,1,ACTIVE,202301,3590,1143
3424861,CD,USDA/LAKE GEORGE RANGER STATION,34200,1,ACTIVE,202302,937,663
3424861,CD,USDA/LAKE GEORGE RANGER STATION,34200,1,ACTIVE,202303,1180,711
3424861,CD,USDA/LAKE GEORGE RANGER STATION,34200,1,ACTIVE,202304,1000,792
3424861,CD,USDA/LAKE GEORGE RANGER STATION,34200,1,ACTIVE,202305,1015,654
3424861,CD,USDA/LAKE GEORGE RANGER STATION,34200,1,ACTIVE,202306,1115,784
3424861,CD,USDA/LAKE GEORGE RANGER STATION,34200,1,ACTIVE,202307,663,538
3424861,CD,USDA/LAKE GEORGE RANGER STATION,34200,1,ACTIVE,202308,1070,631
3424861,CD,USDA/LAKE GEORGE RANGER STATION,34200,1,ACTIVE,202309,985,781
3424861,CD,USDA/LAKE GEORGE RANGER STATION,34200,1,ACTIVE,202310,970,787
3424861,CD,USDA/LAKE GEORGE RANGER STATION,34200,1,ACTIVE,202311,1345,999
3424861,CD,USDA/LAKE GEORGE RANGER STATION,34200,1,ACTIVE,202312,1330,1048
3424871,CD,SILVER SPRINGS SHORES VFW POST#4493,18000,1,ACTIVE,202301,260,190
3424871,CD,SILVER SPRINGS SHORES VFW POST#4493,18000,1,ACTIVE,202302,380,222
3424871,CD,SILVER SPRINGS SHORES VFW POST#4493,18000,1,ACTIVE,202303,11470,1264
3424871,CD,SILVER SPRINGS SHORES VFW POST#4493,18000,1,ACTIVE,202304,1430,368
3424871,CD,SILVER SPRINGS SHORES VFW POST#4493,18000,1,ACTIVE,202305,270,161
3424871,CD,SILVER SPRINGS SHORES VFW POST#4493,18000,1,ACTIVE,202306,240,138
3424871,CD,SILVER SPRINGS SHORES VFW POST#4493,18000,1,ACTIVE,202307,280,207
3424871,CD,SILVER SPRINGS SHORES VFW POST#4493,18000,1,ACTIVE,202308,260,151
3424871,CD,SILVER SPRINGS SHORES VFW POST#4493,18000,1,ACTIVE,202309,340,152
3424871,CD,SILVER SPRINGS SHORES VFW POST#4493,18000,1,ACTIVE,202310,390,186
3424871,CD,SILVER SPRINGS SHORES VFW POST#4493,18000,1,ACTIVE,202311,270,179
3424871,CD,SILVER SPRINGS SHORES VFW POST#4493,18000,1,ACTIVE,202312,210,159
3424882,CD,KRISHIV FOOD STORE LLC,10800,1,ACTIVE,202301,200,108
3424882,CD,KRISHIV FOOD STORE LLC,10800,1,ACTIVE,202302,150,96
3424882,CD,KRISHIV FOOD STORE LLC,10800,1,ACTIVE,202303,120,90
3424882,CD,KRISHIV FOOD STORE LLC,10800,1,ACTIVE,202304,150,97
3424882,CD,KRISHIV FOOD STORE LLC,10800,1,ACTIVE,202305,350,218
3424882,CD,KRISHIV FOOD STORE LLC,10800,1,ACTIVE,202306,250,195
3424882,CD,KRISHIV FOOD STORE LLC,10800,1,ACTIVE,202307,250,200
3424882,CD,KRISHIV FOOD STORE LLC,10800,1,ACTIVE,202308,250,187
3424882,CD,KRISHIV FOOD STORE LLC,10800,1,ACTIVE,202309,400,293
3424882,CD,KRISHIV FOOD STORE LLC,10800,1,ACTIVE,202310,300,187
3424882,CD,KRISHIV FOOD STORE LLC,10800,1,ACTIVE,202311,300,213
3424882,CD,KRISHIV FOOD STORE LLC,10800,1,ACTIVE,202312,250,184
3424883,CD,CIRCLE K #2326,10800,1,ACTIVE,202301,100,100
3424883,CD,CIRCLE K #2326,10800,1,ACTIVE,202302,100,100
3424883,CD,CIRCLE K #2326,10800,1,ACTIVE,202303,100,100
3424883,CD,CIRCLE K #2326,10800,1,ACTIVE,202304,100,100
3424883,CD,CIRCLE K #2326,10800,1,ACTIVE,202305,100,100
3424883,CD,CIRCLE K #2326,10800,1,ACTIVE,202306,100,100
3424883,CD,CIRCLE K #2326,10800,1,ACTIVE,202307,100,100
3424883,CD,CIRCLE K #2326,10800,1,ACTIVE,202308,100,100
3424883,CD,CIRCLE K #2326,10800,1,ACTIVE,202309,100,100
3424883,CD,CIRCLE K #2326,10800,1,ACTIVE,202310,100,100
3424883,CD,CIRCLE K #2326,10800,1,ACTIVE,202311,100,100
3424883,CD,CIRCLE K #2326,10800,1,ACTIVE,202312,100,100
3424885,CD,CIRCLE K #2902,14400,1,ACTIVE,202301,775,509
3424885,CD,CIRCLE K #2902,14400,1,ACTIVE,202302,810,611
3424885,CD,CIRCLE K #2902,14400,1,ACTIVE,202303,945,728
3424885,CD,CIRCLE K #2902,14400,1,ACTIVE,202304,1048,711
3424885,CD,CIRCLE K #2902,14400,1,ACTIVE,202305,1325,890
3424885,CD,CIRCLE K #2902,14400,1,ACTIVE,202306,1295,664
3424885,CD,CIRCLE K #2902,14400,1,ACTIVE,202307,985,696
3424885,CD,CIRCLE K #2902,14400,1,ACTIVE,202308,1170,769
3424885,CD,CIRCLE K #2902,14400,1,ACTIVE,202309,1570,910
3424885,CD,CIRCLE K #2902,14400,1,ACTIVE,202310,925,614
3424885,CD,CIRCLE K #2902,14400,1,ACTIVE,202311,855,706
3424885,CD,CIRCLE K #2902,14400,1,ACTIVE,202312,1860,1332
3424889,CD,CIRCLE K # 2321,18000,1,ACTIVE,202301,664,585
3424889,CD,CIRCLE K # 2321,18000,1,ACTIVE,202302,1710,554
3424889,CD,CIRCLE K # 2321,18000,1,ACTIVE,202303,915,607
3424889,CD,CIRCLE K # 2321,18000,1,ACTIVE,202304,750,639
3424889,CD,CIRCLE K # 2321,18000,1,ACTIVE,202305,734,648
3424889,CD,CIRCLE K # 2321,18000,1,ACTIVE,202306,728,653
3424889,CD,CIRCLE K # 2321,18000,1,ACTIVE,202307,697,580
3424889,CD,CIRCLE K # 2321,18000,1,ACTIVE,202308,656,600
3424889,CD,CIRCLE K # 2321,18000,1,ACTIVE,202309,720,555
3424889,CD,CIRCLE K # 2321,18000,1,ACTIVE,202310,665,542
3424889,CD,CIRCLE K # 2321,18000,1,ACTIVE,202311,665,515
3424889,CD,CIRCLE K # 2321,18000,1,ACTIVE,202312,535,448
3424891,CD,JOYCE CORNER STORE,11520,1,ACTIVE,202301,50,29
3424891,CD,JOYCE CORNER STORE,11520,1,ACTIVE,202302,2500,236
3424891,CD,JOYCE CORNER STORE,11520,1,ACTIVE,202303,80,49
3424891,CD,JOYCE CORNER STORE,11520,1,ACTIVE,202304,100,63
3424891,CD,JOYCE CORNER STORE,11520,1,ACTIVE,202305,100,56
3424891,CD,JOYCE CORNER STORE,11520,1,ACTIVE,202306,200,89
3424891,CD,JOYCE CORNER STORE,11520,1,ACTIVE,202307,80,50
3424891,CD,JOYCE CORNER STORE,11520,1,ACTIVE,202308,200,50
3424891,CD,JOYCE CORNER STORE,11520,1,ACTIVE,202309,200,107
3424891,CD,JOYCE CORNER STORE,11520,1,ACTIVE,202310,100,53
3424891,CD,JOYCE CORNER STORE,11520,1,ACTIVE,202311,60,47
3424891,CD,JOYCE CORNER STORE,11520,1,ACTIVE,202312,400,265
3424895,CD,HARBOUR VIEW ELEMENTARY,144000,1,ACTIVE,202301,16600,8928
3424895,CD,HARBOUR VIEW ELEMENTARY,144000,1,ACTIVE,202302,19300,8947
3424895,CD,HARBOUR VIEW ELEMENTARY,144000,1,ACTIVE,202303,24300,9615
3424895,CD,HARBOUR VIEW ELEMENTARY,144000,1,ACTIVE,202304,15500,8520
3424895,CD,HARBOUR VIEW ELEMENTARY,144000,1,ACTIVE,202305,22500,9761
3424895,CD,HARBOUR VIEW ELEMENTARY,144000,1,ACTIVE,202306,11600,6815
3424895,CD,HARBOUR VIEW ELEMENTARY,144000,1,ACTIVE,202307,11300,6129
3424895,CD,HARBOUR VIEW ELEMENTARY,144000,1,ACTIVE,202308,16400,10045
3424895,CD,HARBOUR VIEW ELEMENTARY,144000,1,ACTIVE,202309,22200,10838
3424895,CD,HARBOUR VIEW ELEMENTARY,144000,1,ACTIVE,202310,18400,10369
3424895,CD,HARBOUR VIEW ELEMENTARY,144000,1,ACTIVE,202311,18700,8853
3424895,CD,HARBOUR VIEW ELEMENTARY,144000,1,ACTIVE,202312,18200,9765
3424896,CD,"SACRED FIRE MINISTRIES, INC",16000,1,ACTIVE,202301,110,56
3424896,CD,"SACRED FIRE MINISTRIES, INC",16000,1,ACTIVE,202302,70,45
3424896,CD,"SACRED FIRE MINISTRIES, INC",16000,1,ACTIVE,202303,180,67
3424896,CD,"SACRED FIRE MINISTRIES, INC",16000,1,ACTIVE,202304,160,50
3424896,CD,"SACRED FIRE MINISTRIES, INC",16000,1,ACTIVE,202305,100,50
3424896,CD,"SACRED FIRE MINISTRIES, INC",16000,1,ACTIVE,202306,100,45
3424896,CD,"SACRED FIRE MINISTRIES, INC",16000,1,ACTIVE,202307,60,25
3424896,CD,"SACRED FIRE MINISTRIES, INC",16000,1,ACTIVE,202308,60,40
3424896,CD,"SACRED FIRE MINISTRIES, INC",16000,1,ACTIVE,202309,70,26
3424896,CD,"SACRED FIRE MINISTRIES, INC",16000,1,ACTIVE,202310,90,29
3424896,CD,"SACRED FIRE MINISTRIES, INC",16000,1,ACTIVE,202311,210,39
3424896,CD,"SACRED FIRE MINISTRIES, INC",16000,1,ACTIVE,202312,210,50
3424897,CD,EAST SIDE CONSOLIDATED,288000,2,ACTIVE,202301,49000,5194
3424897,CD,EAST SIDE CONSOLIDATED,288000,2,ACTIVE,202302,111000,11464
3424897,CD,EAST SIDE CONSOLIDATED,288000,2,ACTIVE,202303,78000,19903
3424897,CD,EAST SIDE CONSOLIDATED,288000,2,ACTIVE,202304,160000,56167
3424897,CD,EAST SIDE CONSOLIDATED,288000,2,ACTIVE,202305,118000,50903
3424897,CD,EAST SIDE CONSOLIDATED,288000,2,ACTIVE,202306,184000,45300
3424897,CD,EAST SIDE CONSOLIDATED,288000,2,ACTIVE,202307,118000,29032
3424897,CD,EAST SIDE CONSOLIDATED,288000,2,ACTIVE,202308,80000,29419
3424897,CD,EAST SIDE CONSOLIDATED,288000,2,ACTIVE,202309,47000,3067
3424897,CD,EAST SIDE CONSOLIDATED,288000,2,ACTIVE,202310,34000,1516
3424897,CD,EAST SIDE CONSOLIDATED,288000,2,ACTIVE,202312,2000,226
3424897,CD,EAST SIDE CONSOLIDATED,600000,12,ACTIVE,202301,51000,26871
3424897,CD,EAST SIDE CONSOLIDATED,600000,12,ACTIVE,202302,59000,19536
3424897,CD,EAST SIDE CONSOLIDATED,600000,12,ACTIVE,202303,101000,38419
3424897,CD,EAST SIDE CONSOLIDATED,600000,12,ACTIVE,202304,109000,66633
3424897,CD,EAST SIDE CONSOLIDATED,600000,12,ACTIVE,202305,103000,68194
3424897,CD,EAST SIDE CONSOLIDATED,600000,12,ACTIVE,202306,119000,43367
3424897,CD,EAST SIDE CONSOLIDATED,600000,12,ACTIVE,202307,65000,40387
3424897,CD,EAST SIDE CONSOLIDATED,600000,12,ACTIVE,202308,61000,41613
3424897,CD,EAST SIDE CONSOLIDATED,600000,12,ACTIVE,202309,67000,43667
3424897,CD,EAST SIDE CONSOLIDATED,600000,12,ACTIVE,202310,71000,47581
3424897,CD,EAST SIDE CONSOLIDATED,600000,12,ACTIVE,202311,67000,46100
3424897,CD,EAST SIDE CONSOLIDATED,600000,12,ACTIVE,202312,79000,45677
3424897,CD,EAST SIDE CONSOLIDATED,720000,10,ACTIVE,202301,105000,29742
3424897,CD,EAST SIDE CONSOLIDATED,720000,10,ACTIVE,202302,49000,20107
3424897,CD,EAST SIDE CONSOLIDATED,720000,10,ACTIVE,202303,119000,28032
3424897,CD,EAST SIDE CONSOLIDATED,720000,10,ACTIVE,202304,109000,30567
3424897,CD,EAST SIDE CONSOLIDATED,720000,10,ACTIVE,202305,35000,17452
3424897,CD,EAST SIDE CONSOLIDATED,720000,10,ACTIVE,202306,27000,18233
3424897,CD,EAST SIDE CONSOLIDATED,720000,10,ACTIVE,202307,26000,17323
3424897,CD,EAST SIDE CONSOLIDATED,720000,10,ACTIVE,202308,37000,17903
3424897,CD,EAST SIDE CONSOLIDATED,720000,10,ACTIVE,202309,73000,18700
3424897,CD,EAST SIDE CONSOLIDATED,720000,10,ACTIVE,202310,29000,18032
3424897,CD,EAST SIDE CONSOLIDATED,720000,10,ACTIVE,202311,242000,116433
3424897,CD,EAST SIDE CONSOLIDATED,720000,10,ACTIVE,202312,53000,18419
3424897,CD,EAST SIDE CONSOLIDATED,915000,11,ACTIVE,202301,105000,20355
3424897,CD,EAST SIDE CONSOLIDATED,915000,11,ACTIVE,202302,233000,47750
3424897,CD,EAST SIDE CONSOLIDATED,915000,11,ACTIVE,202303,314000,154968
3424897,CD,EAST SIDE CONSOLIDATED,915000,11,ACTIVE,202304,461000,247467
3424897,CD,EAST SIDE CONSOLIDATED,915000,11,ACTIVE,202305,454000,176935
3424897,CD,EAST SIDE CONSOLIDATED,915000,11,ACTIVE,202306,395000,202800
3424897,CD,EAST SIDE CONSOLIDATED,915000,11,ACTIVE,202307,551000,191516
3424897,CD,EAST SIDE CONSOLIDATED,915000,11,ACTIVE,202308,231000,85323
3424897,CD,EAST SIDE CONSOLIDATED,915000,11,ACTIVE,202309,208000,93367
3424897,CD,EAST SIDE CONSOLIDATED,915000,11,ACTIVE,202310,782000,113548
3424897,CD,EAST SIDE CONSOLIDATED,915000,11,ACTIVE,202311,744000,250833
3424897,CD,EAST SIDE CONSOLIDATED,915000,11,ACTIVE,202312,405000,93645
3424897,CD,EAST SIDE CONSOLIDATED,960000,6,ACTIVE,202301,306000,97742
3424897,CD,EAST SIDE CONSOLIDATED,960000,6,ACTIVE,202302,694000,170393
3424897,CD,EAST SIDE CONSOLIDATED,960000,6,ACTIVE,202303,359000,279194
3424897,CD,EAST SIDE CONSOLIDATED,960000,6,ACTIVE,202304,547000,297467
3424897,CD,EAST SIDE CONSOLIDATED,960000,6,ACTIVE,202305,488000,299258
3424897,CD,EAST SIDE CONSOLIDATED,960000,6,ACTIVE,202306,374000,275967
3424897,CD,EAST SIDE CONSOLIDATED,960000,6,ACTIVE,202307,1289000,291000
3424897,CD,EAST SIDE CONSOLIDATED,960000,6,ACTIVE,202308,1444000,321032
3424897,CD,EAST SIDE CONSOLIDATED,960000,6,ACTIVE,202309,1115000,376767
3424897,CD,EAST SIDE CONSOLIDATED,960000,6,ACTIVE,202310,732000,365677
3424897,CD,EAST SIDE CONSOLIDATED,960000,6,ACTIVE,202311,347000,220233
3424897,CD,EAST SIDE CONSOLIDATED,960000,6,ACTIVE,202312,304000,105516
3424897,CD,EAST SIDE CONSOLIDATED,1080000,4,ACTIVE,202301,263000,62226
3424897,CD,EAST SIDE CONSOLIDATED,1080000,4,ACTIVE,202302,549000,209214
3424897,CD,EAST SIDE CONSOLIDATED,1080000,4,ACTIVE,202303,447000,192774
3424897,CD,EAST SIDE CONSOLIDATED,1080000,4,ACTIVE,202304,444000,275933
3424897,CD,EAST SIDE CONSOLIDATED,1080000,4,ACTIVE,202305,388000,227677
3424897,CD,EAST SIDE CONSOLIDATED,1080000,4,ACTIVE,202306,322000,151533
3424897,CD,EAST SIDE CONSOLIDATED,1080000,4,ACTIVE,202307,358000,105935
3424897,CD,EAST SIDE CONSOLIDATED,1080000,4,ACTIVE,202308,279000,67129
3424897,CD,EAST SIDE CONSOLIDATED,1080000,4,ACTIVE,202309,356000,132100
3424897,CD,EAST SIDE CONSOLIDATED,1080000,4,ACTIVE,202310,299000,126194
3424897,CD,EAST SIDE CONSOLIDATED,1080000,4,ACTIVE,202311,277000,73233
3424897,CD,EAST SIDE CONSOLIDATED,1080000,4,ACTIVE,202312,277000,47290
3424897,CD,EAST SIDE CONSOLIDATED,1080000,13,ACTIVE,202301,88000,39839
3424897,CD,EAST SIDE CONSOLIDATED,1080000,13,ACTIVE,202302,195000,54321
3424897,CD,EAST SIDE CONSOLIDATED,1080000,13,ACTIVE,202303,184000,79387
3424897,CD,EAST SIDE CONSOLIDATED,1080000,13,ACTIVE,202304,410000,136000
3424897,CD,EAST SIDE CONSOLIDATED,1080000,13,ACTIVE,202305,202000,87645
3424897,CD,EAST SIDE CONSOLIDATED,1080000,13,ACTIVE,202306,202000,60300
3424897,CD,EAST SIDE CONSOLIDATED,1080000,13,ACTIVE,202307,258000,75710
3424897,CD,EAST SIDE CONSOLIDATED,1080000,13,ACTIVE,202309,227000,112167
3424897,CD,EAST SIDE CONSOLIDATED,1080000,13,ACTIVE,202310,422000,198226
3424897,CD,EAST SIDE CONSOLIDATED,1080000,13,ACTIVE,202311,291000,95667
3424897,CD,EAST SIDE CONSOLIDATED,1080000,13,ACTIVE,202312,305000,208613
3424897,CD,EAST SIDE CONSOLIDATED,1180000,3,ACTIVE,202301,262000,112516
3424897,CD,EAST SIDE CONSOLIDATED,1180000,3,ACTIVE,202302,478000,99679
3424897,CD,EAST SIDE CONSOLIDATED,1180000,3,ACTIVE,202303,339000,217161
3424897,CD,EAST SIDE CONSOLIDATED,1180000,3,ACTIVE,202304,699000,254567
3424897,CD,EAST SIDE CONSOLIDATED,1180000,3,ACTIVE,202305,332000,194000
3424897,CD,EAST SIDE CONSOLIDATED,1180000,3,ACTIVE,202306,318000,169533
3424897,CD,EAST SIDE CONSOLIDATED,1180000,3,ACTIVE,202307,262000,152226
3424897,CD,EAST SIDE CONSOLIDATED,1180000,3,ACTIVE,202308,344000,207419
3424897,CD,EAST SIDE CONSOLIDATED,1180000,3,ACTIVE,202309,269000,156867
3424897,CD,EAST SIDE CONSOLIDATED,1180000,3,ACTIVE,202310,405000,197065
3424897,CD,EAST SIDE CONSOLIDATED,1180000,3,ACTIVE,202311,407000,204433
3424897,CD,EAST SIDE CONSOLIDATED,1180000,3,ACTIVE,202312,296000,115065
3424897,CD,EAST SIDE CONSOLIDATED,1500000,9,ACTIVE,202301,1956000,1616903
3424897,CD,EAST SIDE CONSOLIDATED,1500000,9,ACTIVE,202302,2226000,1703679
3424897,CD,EAST SIDE CONSOLIDATED,1500000,9,ACTIVE,202303,2641000,1886452
3424897,CD,EAST SIDE CONSOLIDATED,1500000,9,ACTIVE,202304,2514000,1816567
