X,Y,GIS_PLANT_ID,PWS_OC1_OFFICE_ID,PWS_ID,PWS_STATUS,PWS_NAME,PWS_CITY,PWS_TYPE_CODE,PWS_TYPE,PWS_POP_SERVED,PWS_SUBPART_H,PWS_LAST_SAN_SURVEY,PWS_LAST_01_INSP,PWS_INSPECTOR_INITS,PWS_PRIMARY_SERVICE_AREA,PWS_OPERATOR,PLANT_ID,PLANT_NAME,PLANT_STATUS,PLANT_FOUR_LOG_REMOVAL,PLANT_LAT_DD,PLANT_LAT_MM,PLANT_LONG_DD,PLANT_LONG_MM,PLANT_COORDINATE_METHOD,PLANT_DATUM,PLANT_COORDINATE_DATE,PLANT_DESIGN_CAPACITY,PLANT_HEIGHT_ABOVE_ELLIPSOID,OBJECTID
607008.274243088,528697.802400654,4596,CD,3354833,ACTIVE,UNITED SOUTHERN BANK - LEESBURG SOUTH,LEESBURG,N,NONCOMMUNITY,25,N,2021/06/15 00:00:00+00,2014/06/16 00:00:00+00,JMF,OFFICE FOR BUSINESS,,1,UNITED SOUTHERN BANK,ACTIVE,N,28,44,81,52,DPHO,83,2001/01/11 00:00:00+00,50400,,4596
628806.857188088,553001.413165834,4597,CD,3354834,ACTIVE,ALTOONA CONG OF JEH WITNESSES,ALTOONA,N,NONCOMMUNITY,25,N,2022/09/01 00:00:00+00,2014/02/05 00:00:00+00,PAF,CHURCH,,1,ALTOONA CONG OF JEH WITNESSES,ACTIVE,N,28,57,81,38,DPHO,83,2009/03/25 00:00:00+00,40000,,4597
615278.785128136,527472.910238422,4599,CD,3354836,ACTIVE,"BISHOPS GATE PROPERTY COMPANY, LLC",HOWEY-IN-THE-HILLS,C,COMMUNITY,244,N,2022/07/22 00:00:00+00,1998/12/08 00:00:00+00,JMF,SUBDIVISION,US WATER,1,BISHOPS GATE PROPERTY COMPANY,ACTIVE,N,28,44,81,47,DPHO,83,2007/10/11 00:00:00+00,360000,,4599
623970.640295834,515052.965823529,4608,CD,3354845,ACTIVE,FERNDALE BAPTIST CHURCH,FERNDALE,N,NONCOMMUNITY,25,N,2023/08/07 00:00:00+00,2014/06/18 00:00:00+00,JMF,CHURCH,,1,FERNDALE BAPTIST CHURCH,ACTIVE,N,28,37,81,42,DPHO,27,2007/12/18 00:00:00+00,34560,,4608
624196.606389068,514521.291048853,4610,CD,3354847,ACTIVE,SPIRIT LIFE CHURCH,FERNDALE,N,NONCOMMUNITY,25,N,2023/08/07 00:00:00+00,2010/03/09 00:00:00+00,JMF,CHURCH,,1,FERNDALE CHURCH OF GOD,ACTIVE,N,28,37,81,42,DPHO,27,2009/07/09 00:00:00+00,6480,,4610
628738.657658272,553375.064303799,4614,CD,3354851,ACTIVE,ALTOONA DISCOUNT FOOD STORE,ALTOONA,N,NONCOMMUNITY,25,N,2022/05/23 00:00:00+00,2014/04/10 00:00:00+00,PAF,CONVENIENCE STORE,,1,ALTOONA DISCOUNT FOOD STORE,ACTIVE,N,28,58,81,38,DPHO,83,2009/03/05 00:00:00+00,14400,,4614
639112.818789092,555721.584276991,4620,CD,3354857,ACTIVE,PAISLEY UNITED METHODIST CHURCH,PAISLEY,N,NONCOMMUNITY,25,N,2022/01/18 00:00:00+00,2014/04/10 00:00:00+00,MB,CHURCH,TOM FELTON,1,PAISLEY UNITED METHODIST CH,ACTIVE,N,28,59,81,32,DPHO,83,2009/04/09 00:00:00+00,10000,,4620
632964.979862306,537477.445738805,4624,CD,3354861,ACTIVE,"DEWAR FLORAL, LLC",MT DORA,N,NONCOMMUNITY,25,N,2020/12/18 00:00:00+00,2014/06/04 00:00:00+00,PAF,OFFICE FOR BUSINESS,TOM FELTON,1,BAUCOM'S OF FLORIDA,ACTIVE,N,28,49,81,36,DPHO,27,2010/12/13 00:00:00+00,61200,,4624
600683.637247134,514194.420819508,4628,CD,3354865,ACTIVE,TUSCANOOGA BAPTIST CHURCH,GROVELAND,N,NONCOMMUNITY,25,N,2020/03/05 00:00:00+00,2011/10/12 00:00:00+00,JMF,CHURCH,,1,TUSCANNOGA BAPTIST,ACTIVE,N,28,37,81,56,DPHO,83,2003/09/24 00:00:00+00,6480,,4628
617146.86669934,545753.445422614,4630,CD,3354867,ACTIVE,QUAIL RIDGE,EUSTIS,C,COMMUNITY,240,N,2022/11/03 00:00:00+00,1999/08/24 00:00:00+00,JMF,MOBILE HOME PARK,US WATER SERVICES CORP,1,QUAIL RIDGE ESTATES,ACTIVE,N,28,54,81,46,DPHO,83,2001/10/03 00:00:00+00,468000,,4630
638619.186960254,542165.074632932,4631,CD,3354868,ACTIVE,"JON'S NURSERY, INC.",EUSTIS,P,NONTRANSIENT NONCOMMUNITY,100,N,2021/01/27 00:00:00+00,2012/03/14 00:00:00+00,PAF,OFFICE FOR BUSINESS,"PLANT TECHNICIANS, INC.",1,"JON'S NURSERY, INC.",ACTIVE,N,28,51,81,32,DPHO,83,2001/06/20 00:00:00+00,25200,,4631
607943.137604327,527332.79618814,4632,CD,3354869,ACTIVE,LEESBURG/HIGHLAND LAKES,LEESBURG,C,COMMUNITY,2446,N,2022/03/15 00:00:00+00,2006/12/08 00:00:00+00,JMF,MUNICIPAL/CITY,,1,LEESBURG/HIGHLAND LAKES,ACTIVE,N,28,44,81,52,DPHO,83,2002/04/25 00:00:00+00,3380000,,4632
605783.412620433,527683.619547971,4633,CD,3354870,ACTIVE,"REWORLD LAKE II, INC",OKAHUMPKA,P,NONTRANSIENT NONCOMMUNITY,35,N,2022/03/23 00:00:00+00,2003/03/19 00:00:00+00,JMF,INDUSTRIAL/AGRICULTURAL,PLANT TECHNICIANS INC,1,COVANTA LAKE INC,ACTIVE,N,28,44,81,53,DPHO,83,2010/04/20 00:00:00+00,324000,,4633
625739.907109645,488314.69498213,4642,CD,3354881,ACTIVE,LAKE UTILITY SERVICES INC SOUTH,CLERMONT,C,COMMUNITY,13198,N,2023/11/13 00:00:00+00,2014/07/03 00:00:00+00,JMF,SUBDIVISION,,1,GREATER GROVES,ACTIVE,N,28,22,81,41,DPHO,83,2004/01/27 00:00:00+00,6000000,,4642
638920.928183254,575847.795539239,4647,CD,3354886,ACTIVE,HOLIDAY HAVEN (CONSEC.),ASTOR,C,COMMUNITY,295,N,2023/02/21 00:00:00+00,1999/09/24 00:00:00+00,JMF,SUBDIVISION,US WATER SERVICES CORP,1,HOLIDAY HAVEN,ACTIVE,N,29,10,81,32,DPHO,83,2008/01/16 00:00:00+00,1,,4647
639145.311573287,556750.667005068,4663,CD,3354902,ACTIVE,SPRING CREEK CHARTER SCHOOL,PAISLEY,P,NONTRANSIENT NONCOMMUNITY,640,N,2022/12/07 00:00:00+00,2014/04/10 00:00:00+00,PAF,ELEMENTARY SCHOOL,WILSON COLT FISCHER,1,SPRING CREEK ELEMENTARY,ACTIVE,N,28,59,81,32,DPHO,83,2001/09/26 00:00:00+00,144000,,4663
621310.528615207,523013.045802865,4665,CD,3354904,ACTIVE,MACK CONCRETE INDUSTRIES,ASTATULA,P,NONTRANSIENT NONCOMMUNITY,55,N,2023/03/02 00:00:00+00,1998/08/19 00:00:00+00,PAF,INDUSTRIAL/AGRICULTURAL,TOM FELTON,1,MACK CONCRETE INDUSTRIES,ACTIVE,N,28,41,81,43,DPHO,83,2003/10/28 00:00:00+00,14400,,4665
638372.95511206,537396.357001541,4668,CD,3354907,ACTIVE,GRACE CITY CHURCH,SORRENTO,N,NONCOMMUNITY,25,N,2020/10/21 00:00:00+00,2014/06/11 00:00:00+00,PAF,CHURCH,,1,SORRENTO CHRISTIAN CENTER,ACTIVE,N,28,49,81,33,DPHO,83,2002/02/12 00:00:00+00,17280,,4668
650323.478603496,551601.02060541,4675,CD,3354914,ACTIVE,FIRST BAPTIST CHURCH OF PINE LAKES,PINE LAKES,N,NONCOMMUNITY,25,N,2022/03/18 00:00:00+00,2011/12/01 00:00:00+00,JMF,CHURCH,,1,PINE LAKES BAPTIST CHURCH,ACTIVE,N,28,56,81,25,DPHO,83,2001/06/20 00:00:00+00,39600,,4675
619373.818804115,512638.565713516,4676,CD,3354915,ACTIVE,CLERMONT JEHOVAH'S WITNESSES,CLERMONT,N,NONCOMMUNITY,25,N,2023/08/07 00:00:00+00,2012/05/31 00:00:00+00,JMF,CHURCH,TAD SHEEDER,1,KINGDOM HALL OF JEH.WIT-CLERMN,ACTIVE,N,28,36,81,45,DPHO,84,2002/12/13 00:00:00+00,54000,,4676
627129.787999548,485958.214921391,4677,CD,3354916,ACTIVE,SOUTHLAKE UTILITIES,CLERMONT,C,COMMUNITY,9950,N,2023/02/08 00:00:00+00,1998/06/11 00:00:00+00,PAF,SUBDIVISION,Charles Shields,1,SOUTHLAKE UTILITIES,ACTIVE,N,28,21,81,40,DPHO,83,2005/05/04 00:00:00+00,3960000,,4677
628848.398102389,553302.114922985,4681,CD,3354920,ACTIVE,CIRCLE K #2501,ALTOONA,N,NONCOMMUNITY,25,N,2022/12/14 00:00:00+00,2014/04/10 00:00:00+00,PAF,CONVENIENCE STORE,US WATER,1,KANGAROO EXPRESS # 2501,ACTIVE,N,28,57,81,38,DPHO,84,2002/12/16 00:00:00+00,25200,,4681
640110.691535112,535897.527919112,4682,CD,3354921,ACTIVE,LANGE PLAZA,MT. PLYMOUTH,N,NONCOMMUNITY,25,N,2020/10/21 00:00:00+00,2014/06/04 00:00:00+00,PAF,RETAIL/GENERAL MERCHANT,TOM FELTON,1,LANGE PLAZA,ACTIVE,N,28,48,81,32,DPHO,83,2002/03/12 00:00:00+00,21600,,4682
612706.689339583,527797.343267052,4685,CD,3354924,ACTIVE,YALAHA COUNTRY BAKERY,YALAHA,N,NONCOMMUNITY,25,N,2022/02/24 00:00:00+00,2014/05/13 00:00:00+00,JMF,FOOD PROCESSING,TOM FELTON,1,YALAHA COUNTRY BAKERY,ACTIVE,N,28,44,81,49,DPHO,27,2000/12/19 00:00:00+00,28000,,4685
601109.60837709,550980.467750417,4687,CD,3354926,ACTIVE,THE LAKE OF LADY LAKE HOMEOWNERS ASSOC.,LADY LAKE,C,COMMUNITY,100,N,2023/01/30 00:00:00+00,2006/08/21 00:00:00+00,JMF,SUBDIVISION,US WATER SERVICES CORP,1,LAKES OF LADY LAKE EXEC GOLF,ACTIVE,N,28,56,81,55,DPHO,83,2002/04/18 00:00:00+00,120000,,4687
615061.458621992,541506.092357393,4689,CD,3354928,ACTIVE,SUNRISE ARC OF LAKE COUNTY,LEESBURG,P,NONTRANSIENT NONCOMMUNITY,80,N,2024/08/15 00:00:00+00,2012/07/12 00:00:00+00,JMF,OFFICE FOR BUSINESS,TOM FELTON,1,SUNRISE ARC OF LAKE COUNTY INC,ACTIVE,N,28,51,81,47,DPHO,83,2001/12/06 00:00:00+00,28800,,4689
608116.528536114,519395.955860784,4690,CD,3354929,ACTIVE,LEESBURG/ROYAL HIGHLANDS,LEESBURG,C,COMMUNITY,3254,N,2022/03/15 00:00:00+00,2006/12/08 00:00:00+00,JMF,SUBDIVISION,,1,ROYAL HIGHLANDS /LEESBURG,ACTIVE,N,28,39,81,51,DPHO,83,2002/04/25 00:00:00+00,2160000,,4690
648164.720469254,545220.939983327,4691,CD,3354930,ACTIVE,BOGGY CREEK GANG CAMP,EUSTIS,P,NONTRANSIENT NONCOMMUNITY,32,N,2023/04/06 00:00:00+00,2014/04/14 00:00:00+00,PAF,CAMP GROUND,GENERAL UTILITIES,1,BOGGY CREEK GANG CAMP,ACTIVE,N,28,53,81,27,DPHO,83,2001/07/11 00:00:00+00,144000,,4691
638331.747800625,540835.740539106,4694,CD,3354933,ACTIVE,CIRCLE K #2118,EUSTIS,N,NONCOMMUNITY,25,N,2020/11/02 00:00:00+00,2014/06/04 00:00:00+00,PAF,CONVENIENCE STORE,US WATER CORP,1,KANGAROO EXPRESS #2118,ACTIVE,N,28,51,81,33,DPHO,83,2001/07/10 00:00:00+00,14400,,4694
636725.51887713,537415.723773036,4696,CD,3354935,ACTIVE,THE PARK AT WOLF BRANCH OAKS,SORRENTO,C,COMMUNITY,406,N,2021/12/03 00:00:00+00,2012/04/12 00:00:00+00,PAF,SUBDIVISION,TOM FELTON,1,THE PARK AT WOLF BRANCH OAKS,ACTIVE,N,28,49,81,34,DPHO,83,2003/01/23 00:00:00+00,231000,,4696
639018.237332292,554825.100211238,4697,CD,3354936,ACTIVE,PALERMO PIZZA,PAISLEY,N,NONCOMMUNITY,25,N,2024/02/07 00:00:00+00,2006/08/21 00:00:00+00,2B,RESTAURANT,BIOMETRIC UTILITY CONSULTANTS,1,PALERMO PIZZA,ACTIVE,N,28,58,81,32,DPHO,27,2019/04/17 00:00:00+00,14400,,4697
606052.597529063,528175.084049253,4698,CD,3354937,ACTIVE,FRAT. ORDER OF EAGLES#4273 (EAGLES AIRE),OKAHUMPKA,N,NONCOMMUNITY,25,N,2022/02/24 00:00:00+00,2014/06/18 00:00:00+00,JMF,LODGE,TOM FELTON,1,FRATERNAL ORDER OF EAGLES#4273,ACTIVE,N,28,44,81,53,DPHO,83,2001/01/10 00:00:00+00,12000,,4698
638391.98677401,543583.173463861,4699,CD,3354938,ACTIVE,BLACK BEAR RESERVE,EUSTIS,C,COMMUNITY,625,N,2023/02/21 00:00:00+00,2011/08/19 00:00:00+00,PAF,SUBDIVISION,US WATER SERVICES CORP,1,VILLAGES OF BLACK BEAR WTP,ACTIVE,Y,28,52,81,33,DPHO,83,2001/07/11 00:00:00+00,888000,,4699
636796.628962353,535945.896695687,4700,CD,3354939,ACTIVE,SORRENTO CHURCH OF GOD,SORRENTO,N,NONCOMMUNITY,25,N,2020/12/18 00:00:00+00,2014/06/04 00:00:00+00,PAF,CHURCH,,1,SORRENTO CHURCH OF GOD,ACTIVE,N,28,48,81,34,DPHO,83,2002/03/12 00:00:00+00,18000,,4700
611228.344146475,596655.582329169,4702,CD,3420006,ACTIVE,88 GROCERY STORE,FT MCCOY,N,NONCOMMUNITY,25,N,2020/08/14 00:00:00+00,2011/07/28 00:00:00+00,DS,CONVENIENCE STORE,UNIVERSAL WATERS,1,88 GROCERY STORE,ACTIVE,N,29,21,81,49,DPHO,83,2002/02/27 00:00:00+00,7200,,4702
583301.967450458,588358.494779568,4707,CD,3420034,ACTIVE,ANTHONY ELEMENTARY SCHOOL,ANTHONY,P,NONTRANSIENT NONCOMMUNITY,471,N,2022/12/01 00:00:00+00,2014/03/13 00:00:00+00,DS,ELEMENTARY SCHOOL,OLIVER SHOCKLEY,1,ANTHONY ELEMENTARY SCHOOL,ACTIVE,N,29,17,82,6,DPHO,83,2010/01/20 00:00:00+00,115200,,4707
585469.007514135,563342.466046505,4714,CD,3420072,ACTIVE,GOLDEN POND RV PARK,OCALA,N,NONCOMMUNITY,65,N,2021/12/15 00:00:00+00,2011/10/27 00:00:00+00,MB,RV PARK,PLANT TECHNICIANS - ROBERT STEWART,1, GOLDEN POND RV PARK,ACTIVE,N,29,3,82,5,DPHO,83,2009/08/07 00:00:00+00,28000,,4714
588517.588399464,561373.176208109,4715,CD,3420074,ACTIVE,"BELLEVIEW, CITY OF  (3 WPS)",BELLEVIEW,C,COMMUNITY,8433,N,2024/03/01 00:00:00+00,2001/09/19 00:00:00+00,DS,MUNICIPAL/CITY,RICHARD DYCHES,1,BELLEVIEW MAIN WTP WELL#5,ACTIVE,N,29,2,82,3,DPHO,83,2001/09/19 00:00:00+00,1368000,,4715
618676.79801891,604310.435946636,4725,CD,3420124,ACTIVE,BUCKSKIN LAKE MANOR,FT. MCCOY,C,COMMUNITY,242,N,2022/04/26 00:00:00+00,2002/04/02 00:00:00+00,DS,MOBILE HOME PARK,WILLIAM M. BRYSON,1,BUCKSKIN LAKE MANOR,ACTIVE,N,29,25,81,44,DPHO,83,2002/04/02 00:00:00+00,64800,,4725
610407.199932693,577326.921843167,4728,CD,3420137,ACTIVE,CAMP KIWANIS,SILVER SPRINGS,N,NONCOMMUNITY,25,N,2023/07/25 00:00:00+00,2012/12/19 00:00:00+00,MB,CAMP GROUND,US WATER,1,CAMP KIWANIS,ACTIVE,N,29,11,81,49,DPHO,83,2010/01/29 00:00:00+00,20000,,4728
585431.55699152,573245.063855581,4733,CD,3420162,ACTIVE,CEDAR HILLS,OCALA,C,COMMUNITY,1404,N,2024/02/21 00:00:00+00,2000/11/07 00:00:00+00,CR,SUBDIVISION,WILLIAM BRYSON,1,CEDAR HILLS,ACTIVE,N,29,9,82,5,DPHO,83,2002/03/28 00:00:00+00,320000,2,4733
589320.897861407,567876.516127922,4736,CD,3420170,ACTIVE,"NE OCALA, LLC",OCALA,P,NONTRANSIENT NONCOMMUNITY,25,N,2024/02/14 00:00:00+00,2012/06/05 00:00:00+00,DS,FOOD PROCESSING,OLIVER SHOCKLEY,1,ASSOCIATED GROCERS OF FL,ACTIVE,N,29,6,82,3,DPHO,83,2002/02/13 00:00:00+00,344000,,4736
581317.831426028,585062.234867869,4750,CD,3420216,ACTIVE,CLIFTWOOD MOBILE HOME PARK,OCALA,C,COMMUNITY,54,N,2024/01/11 00:00:00+00,2012/10/23 00:00:00+00,MB,MOBILE HOME PARK,REUBEN LAW,1,CLIFTWOOD MHP WATER TRMT PLANT,ACTIVE,N,29,15,82,7,DPHO,83,2001/05/15 00:00:00+00,129600,,4750
575421.616933179,597853.025004333,4754,CD,3420229,ACTIVE,COLLIER (FDLR SPRINGS) ELEM SCHOOL,REDDICK,N,NONCOMMUNITY,25,N,2022/03/04 00:00:00+00,2000/09/07 00:00:00+00,DS,ELEMENTARY SCHOOL,US WATER,1,F.D.L.R.S. COLLIER,ACTIVE,N,29,22,82,11,DPHO,83,2001/01/01 00:00:00+00,187200,,4754
601503.336418224,552966.192413848,4759,CD,3420251,ACTIVE,COUNTY LINE SMOKE HOUSE,WEIRSDALE,N,NONCOMMUNITY,25,N,2021/03/09 00:00:00+00,2001/03/15 00:00:00+00,MB,BAR OR LOUNGE,TOM FELTON,1,COUNTY LINE BAR,ACTIVE,N,28,58,81,55,DPHO,83,2002/01/08 00:00:00+00,15840,,4759
583646.797791298,571388.765562147,4761,CD,3420257,ACTIVE,CROSS COUNTRY MOTOR LODGE & TR,OCALA,N,NONCOMMUNITY,25,N,2023/08/01 00:00:00+00,2013/02/07 00:00:00+00,MB,MOTEL,REUBEN LAW,1,CROSS COUNTRY MOTOR LODGE,ACTIVE,N,29,8,82,6,DPHO,83,2010/11/03 00:00:00+00,17000,,4761
610185.408386643,578944.135170251,4768,CD,3420318,ACTIVE,CAMP SOZO,SILVER SPRINGS,N,NONCOMMUNITY,55,N,2023/08/23 00:00:00+00,2010/07/14 00:00:00+00,3B,CAMP GROUND,DANIEL LUCHTMAN,1,CAMP SOZO,ACTIVE,N,29,12,81,50,DPHO,83,2008/07/31 00:00:00+00,14400,,4768
602758.387680424,578746.419757029,4770,CD,3420323,ACTIVE,EAST MARION ELEMENTARY SCHOOL,SILVER SPRINGS,P,NONTRANSIENT NONCOMMUNITY,846,N,2023/10/20 00:00:00+00,2014/07/14 00:00:00+00,DS,ELEMENTARY SCHOOL,US WATER,1,EAST MARION ELEMENTARY,ACTIVE,N,29,11,81,54,DPHO,83,2010/01/26 00:00:00+00,432000,,4770
583666.258101196,581407.344680561,4773,CD,3420340,ACTIVE,EMIL-MAR SUBDIVISION,OCALA,C,COMMUNITY,255,N,2023/10/11 00:00:00+00,2014/08/29 00:00:00+00,DS,SUBDIVISION,LEE CAIN,1,EMIL-MAR WTP,ACTIVE,N,29,13,82,6,DPHO,83,2009/11/04 00:00:00+00,72000,,4773
575394.257606501,587264.885873673,4776,CD,3420374,ACTIVE,FESSENDEN ELEMENTARY SCHOOL,OCALA,P,NONTRANSIENT NONCOMMUNITY,460,N,2022/12/01 00:00:00+00,2014/02/12 00:00:00+00,DS,ELEMENTARY SCHOOL,US WATER,1,FESSEDEN ELEMENTARY,ACTIVE,N,29,16,82,11,DPHO,83,2009/12/31 00:00:00+00,136000,,4776
617603.27365939,593947.274738668,4778,CD,3420380,ACTIVE,FIRST BAPTIST CHURCH OF SALT SPRINGS,SALT SPRINGS,N,NONCOMMUNITY,25,N,2020/08/14 00:00:00+00,2011/09/22 00:00:00+00,MB,CHURCH,,1,SALT SPRINGS BAPTIST CHURCH,ACTIVE,N,29,20,81,45,DPHO,83,2001/01/18 00:00:00+00,7200,,4778
574183.0866421,590754.623549163,4782,CD,3420386,ACTIVE,LOWELL CORRECTIONAL INSTITUTION ANNEX,LOWELL,C,COMMUNITY,2700,N,2022/06/27 00:00:00+00,2011/09/27 00:00:00+00,DS,CORRECTIONAL FACILITY,REGINALD WOODS,1,LOWELL C.I. ANNEX,ACTIVE,Y,29,18,82,12,DPHO,83,2001/03/02 00:00:00+00,2160000,,4782
576092.91211705,590839.098519305,4783,CD,3420387,ACTIVE,MARION CORRECTIONAL INSTITUTION,LOWELL,C,COMMUNITY,2700,N,2022/06/27 00:00:00+00,1999/07/16 00:00:00+00,DS,CORRECTIONAL FACILITY,REGINALD WOODS,1,MARION CORRECTIONAL INSTITUTIO,ACTIVE,Y,29,18,82,11,DPHO,83,2001/03/01 00:00:00+00,2340000,,4783
589661.903263294,553923.842867583,4785,CD,3420407,ACTIVE,CAMP SONLIGHT,SUMMERFIELD,N,NONCOMMUNITY,216,N,2020/09/11 00:00:00+00,2011/08/23 00:00:00+00,DS,RECREATION AREA,US WATER SERVICES,1,CAMP SONLIGHT-FL.PRIM.BAPT CMP,ACTIVE,N,28,58,82,3,DPHO,83,2008/05/06 00:00:00+00,194400,,4785
619608.341995336,596087.854391381,4786,CD,3420408,ACTIVE,SALT SPRINGS VILLAGE,SALT SPRINGS,C,COMMUNITY,342,N,2024/03/21 00:00:00+00,2001/01/17 00:00:00+00,DS,MOBILE HOME PARK,,1,SALT SPRINGS WATER PLANT,ACTIVE,N,29,21,81,44,DPHO,83,2001/01/18 00:00:00+00,324000,,4786
582539.938510234,581453.044157052,4787,CD,3420411,ACTIVE,FLOYD CLARK SUBDIVISION,OCALA,C,COMMUNITY,251,N,2024/06/20 00:00:00+00,2014/08/29 00:00:00+00,DS,SUBDIVISION,LEE CAIN,1,HODGES WATER CO-AKA FLOYD CLRK,ACTIVE,N,29,13,82,7,DPHO,83,2001/10/17 00:00:00+00,68000,,4787
587983.967929233,576236.765714321,4790,CD,3420419,ACTIVE,FORT KING FOREST,OCALA,C,COMMUNITY,235,N,2024/01/11 00:00:00+00,2014/09/12 00:00:00+00,CR,SUBDIVISION,WILLIAM BRYSON,1,FORT KING,ACTIVE,N,29,10,82,3,DPHO,83,2002/03/28 00:00:00+00,360000,,4790
577341.448141164,578755.826100133,4795,CD,3420456,ACTIVE,GOLDEN HOLIDAY MHP (2 WPS),OCALA,C,COMMUNITY,613,N,2024/08/14 00:00:00+00,2000/11/07 00:00:00+00,CR,MOBILE HOME PARK,WILLIAM M. BRYSON,1,PLANT # 1,ACTIVE,N,29,12,82,10,DPHO,83,2002/04/02 00:00:00+00,104400,,4795
577643.937033895,579269.314000027,4796,CD,3420456,ACTIVE,GOLDEN HOLIDAY MHP (2 WPS),OCALA,C,COMMUNITY,613,N,2024/08/14 00:00:00+00,2000/11/07 00:00:00+00,CR,MOBILE HOME PARK,WILLIAM M. BRYSON,2,PLANT # 2,ACTIVE,N,29,12,82,10,DPHO,83,2002/04/02 00:00:00+00,104400,,4796
609395.846996167,575997.43888093,4801,CD,3420484,ACTIVE,"MILL DAM MHP, LLC",SILVER SPRINGS,C,COMMUNITY,155,N,2022/12/13 00:00:00+00,2013/02/07 00:00:00+00,MB,MOBILE HOME PARK,US WATER SERVICES CORPORATION,1,MILL DAM MH & RV PARK,ACTIVE,N,29,10,81,50,DPHO,83,2008/03/20 00:00:00+00,132000,,4801
580691.568711938,567397.60551264,4803,CD,3420509,ACTIVE,HAZEL GARDENS MOBILE HOME PARK,OCALA,C,COMMUNITY,66,N,2022/02/10 00:00:00+00,2013/01/03 00:00:00+00,MB,MOBILE HOME PARK,TERESA YANTIS,1,HAZEL GARDENS MHP,ACTIVE,N,29,6,82,8,DPHO,83,2007/08/28 00:00:00+00,106000,,4803
578921.805931011,584878.086274209,4806,CD,3420531,ACTIVE,WANDERING OAKS RV RESORT (2WPS/1POE),OCALA,C,COMMUNITY,122,N,2023/06/15 00:00:00+00,2011/03/17 00:00:00+00,MB,MOBILE HOME PARK,REUBEN LAW,1,NORTH WTP,ACTIVE,N,29,15,82,9,DPHO,83,2009/09/30 00:00:00+00,21600,,4806
578886.109521402,584741.820350183,4807,CD,3420531,ACTIVE,WANDERING OAKS RV RESORT (2WPS/1POE),OCALA,C,COMMUNITY,122,N,2023/06/15 00:00:00+00,2011/03/17 00:00:00+00,MB,MOBILE HOME PARK,REUBEN LAW,2,SOUTH WTP,ACTIVE,N,29,15,82,9,DPHO,83,2009/09/30 00:00:00+00,57600,,4807
588569.296970207,576777.275639528,4808,CD,3420533,ACTIVE,HI-CLIFF ESTATES/SLEEPY HOLLOW,OCALA,C,COMMUNITY,721,N,2024/07/03 00:00:00+00,2000/11/07 00:00:00+00,CR,SUBDIVISION,WILLIAM BRYSON,1,HI-CLIFF ESTATES/SLEEPY HOLLOW,ACTIVE,N,29,11,82,3,DPHO,83,2002/03/28 00:00:00+00,360000,,4808
583437.530729643,582521.789821954,4819,CD,3420608,ACTIVE,FORE ACRES,OCALA,C,COMMUNITY,1688,N,2022/02/07 00:00:00+00,2000/11/07 00:00:00+00,CR,SUBDIVISION,WILLIAM BRYSON,1,FORE ACRES,ACTIVE,N,29,14,82,6,DPHO,83,2002/04/02 00:00:00+00,896000,,4819
583099.526366961,585934.613910735,4831,CD,3420635,ACTIVE,JOHNSON'S JOURNEY'S END INC,OCALA,N,NONCOMMUNITY,25,N,2023/11/27 00:00:00+00,2012/10/23 00:00:00+00,MB,MOTEL,,1,JOHNSON'S JOURNEYS END MOTEL,ACTIVE,N,29,16,82,6,DPHO,83,2002/01/18 00:00:00+00,14400,,4831
583198.818451553,588249.751066849,4837,CD,3420667,ACTIVE,PAPY'S PLACE,ANTHONY,N,NONCOMMUNITY,25,N,2024/03/08 00:00:00+00,2002/02/13 00:00:00+00,MB,RESTAURANT,,1,SADDLE RACK CAFE,ACTIVE,N,29,17,82,6,DPHO,83,2002/01/23 00:00:00+00,21000,,4837
602510.576956067,597940.044621693,4840,CD,3420671,ACTIVE,MCCOY QWIK KING FOOD STORE,FT MCCOY,N,NONCOMMUNITY,25,N,2024/03/21 00:00:00+00,2014/06/06 00:00:00+00,DS,CONVENIENCE STORE,TIMOTHY FISH,1,KWIK KING #13/EUREKA,ACTIVE,N,29,22,81,54,DPHO,83,2000/09/22 00:00:00+00,18000,,4840
600872.652641273,578307.03128833,4847,CD,3420718,ACTIVE,LAKE WALDENA RESORT,SILVER SPRINGS,P,NONTRANSIENT NONCOMMUNITY,154,N,2023/11/15 00:00:00+00,2012/04/05 00:00:00+00,MB,RECREATION AREA,SHARON SARP,1,LAKE WALDENA RESORT,ACTIVE,N,29,11,81,55,DPHO,83,2002/02/26 00:00:00+00,79200,,4847
596011.578392939,556327.632122347,4848,CD,3420719,ACTIVE,LAKE WEIR MIDDLE SCHOOL,SUMMERFIELD,P,NONTRANSIENT NONCOMMUNITY,1469,N,2023/10/30 00:00:00+00,2014/04/03 00:00:00+00,DS,MIDDLE SCHOOL,US WATER,1,LAKE WEIR MIDDLE SCHOOL,ACTIVE,N,28,59,81,59,DPHO,83,2004/01/14 00:00:00+00,417000,,4848
594112.246990459,557772.736078063,4855,CD,3420761,ACTIVE,LITTLE LAKE WEIR SUBDIVISION,SUMMERFIELD,C,COMMUNITY,963,N,2023/06/15 00:00:00+00,2001/10/15 00:00:00+00,DS,SUBDIVISION,LEE CAIN,1,LITTLE LAKE WEIR S/D,ACTIVE,N,29,0,82,0,DPHO,83,2001/10/15 00:00:00+00,106560,,4855
